# AUV Synthetic IMU  — timestamp,ax,ay,az,gx,gy,gz
timestamp,ax,ay,az,gx,gy,gz
35.8700000,-3.6864561,-3.0212687,-8.5788957,0.0039797,-0.0009005,0.0384467
35.8800000,-3.7409457,-2.9292172,-8.4932382,0.0070378,-0.0015356,0.0393660
35.8900000,-3.7877937,-3.0355627,-8.5534668,0.0002701,-0.0071755,0.0405300
35.9000000,-3.7260433,-2.9204346,-8.5564476,0.0060209,0.0028628,0.0389735
35.9100000,-3.6813017,-2.9728391,-8.5205565,0.0018534,0.0038708,0.0395340
35.9200000,-3.7875875,-3.0184786,-8.5667566,0.0021484,-0.0012847,0.0397378
35.9300000,-3.7523019,-3.0149034,-8.5972540,0.0085091,-0.0089863,0.0384443
35.9400000,-3.7122685,-3.0644242,-8.5602246,0.0048316,0.0046081,0.0378134
35.9500000,-3.6267259,-3.0467508,-8.5639625,0.0066165,-0.0045110,0.0360099
35.9600000,-3.7157689,-3.1318901,-8.5195936,0.0042167,0.0058019,0.0366060
35.9700000,-3.7371888,-3.0126499,-8.5454727,0.0078493,0.0011127,0.0329588
35.9800000,-3.6108607,-3.0285888,-8.5266956,-0.0017539,-0.0024676,0.0446528
35.9900000,-3.8014710,-2.9731329,-8.5243138,0.0055586,-0.0038808,0.0431624
36.0000000,-3.7738586,-2.9416716,-8.6234118,0.0053460,0.0011861,0.0440698
36.0100000,-3.7420179,-2.9936126,-8.5292410,0.0073390,-0.0017724,0.0418536
36.0200000,-3.8433585,-3.0775565,-8.4974107,0.0037202,0.0036683,0.0386095
36.0300000,-3.7346303,-3.0317012,-8.4467016,0.0054784,0.0055536,0.0348858
36.0400000,-3.8097215,-3.0398580,-8.5050450,0.0064243,0.0048137,0.0409784
36.0500000,-3.7002190,-3.0466944,-8.5534296,0.0124994,-0.0047714,0.0429281
36.0600000,-3.7417076,-3.0642899,-8.5041713,0.0067213,0.0010263,0.0394711
36.0700000,-3.7761937,-3.0948264,-8.4589976,0.0034855,0.0047279,0.0389903
36.0800000,-3.7060908,-2.9785744,-8.4758857,-0.0000863,-0.0006464,0.0426705
36.0900000,-3.6516769,-3.0529699,-8.5360686,0.0049327,0.0026355,0.0429236
36.1000000,-3.7661546,-3.0186111,-8.5154855,0.0028055,0.0038929,0.0418767
36.1100000,-3.7348147,-2.9713481,-8.5001459,0.0040576,-0.0041281,0.0393884
36.1200000,-3.7124535,-3.0953901,-8.5856886,0.0030622,0.0008802,0.0385768
36.1300000,-3.7115665,-2.9958932,-8.4441751,0.0042647,0.0031838,0.0357844
36.1400000,-3.7589721,-3.0390735,-8.4901194,0.0036750,0.0033682,0.0380247
36.1500000,-3.7480592,-2.9865649,-8.4875684,0.0076946,0.0001449,0.0394722
36.1600000,-3.7336146,-2.9371278,-8.4720081,0.0043666,-0.0042882,0.0405262
36.1700000,-3.6549731,-3.0913319,-8.4080173,0.0039502,-0.0056870,0.0418562
36.1800000,-3.8006421,-3.0030579,-8.4987898,0.0054327,0.0019859,0.0357936
36.1900000,-3.8452573,-2.9509037,-8.5505055,0.0042340,0.0017472,0.0393831
36.2000000,-3.8289342,-3.0478586,-8.5719536,0.0020792,-0.0014024,0.0365328
36.2100000,-3.7435088,-3.0054430,-8.4401271,0.0094735,-0.0046952,0.0398599
36.2200000,-3.8467279,-2.9534875,-8.3627307,0.0043800,0.0036712,0.0387339
36.2300000,-3.7648075,-3.0252732,-8.4391640,0.0020789,-0.0006418,0.0355404
36.2400000,-3.7871233,-3.0904617,-8.5124448,0.0000859,0.0044194,0.0432778
36.2500000,-3.7495180,-3.0006126,-8.4002806,0.0048154,0.0004433,0.0393474
36.2600000,-3.7889321,-2.9510895,-8.5470664,0.0056648,0.0009715,0.0368793
36.2700000,-3.8092589,-3.0613746,-8.5458706,0.0016541,0.0018627,0.0388743
36.2800000,-3.8457918,-2.9871605,-8.4397801,0.0036374,-0.0001059,0.0397501
36.2900000,-3.8328984,-2.9738733,-8.5184688,0.0064718,0.0007463,0.0456677
36.3000000,-3.7425095,-2.9752045,-8.4216711,0.0059236,-0.0002073,0.0440167
36.3100000,-3.8916281,-3.0392298,-8.4909978,0.0058019,0.0045981,0.0411043
36.3200000,-3.8006886,-2.9631637,-8.4909810,0.0049170,-0.0036246,0.0359339
36.3300000,-3.8905124,-2.9972082,-8.5969374,-0.0052024,-0.0011031,0.0387575
36.3400000,-3.7004916,-3.0825228,-8.5566103,0.0086276,-0.0045330,0.0376183
36.3500000,-3.6442393,-3.0168922,-8.4623564,0.0074704,-0.0027569,0.0428294
36.3600000,-3.7344963,-2.9885738,-8.5793887,0.0067133,0.0004922,0.0418750
36.3700000,-3.8142763,-3.0511526,-8.4819794,0.0046493,-0.0052240,0.0394708
36.3800000,-3.8135152,-3.0798792,-8.5431869,0.0034365,-0.0034460,0.0391841
36.3900000,-3.7151423,-2.9917095,-8.5299099,0.0088619,0.0015489,0.0380270
36.4000000,-3.8304896,-2.9711007,-8.4748860,0.0053002,-0.0017239,0.0419472
36.4100000,-3.7863159,-2.9509626,-8.4940873,0.0039366,-0.0005679,0.0444573
36.4200000,-3.7891368,-2.9227397,-8.4329009,0.0027151,-0.0011009,0.0469592
36.4300000,-3.7973464,-3.0672328,-8.4173535,0.0056473,0.0032384,0.0328832
36.4400000,-3.8956765,-3.0155144,-8.6414089,0.0077303,-0.0036727,0.0409837
36.4500000,-3.7788402,-3.0386760,-8.5091021,0.0029720,-0.0023033,0.0390129
36.4600000,-3.8043031,-2.9143723,-8.5151444,-0.0014753,0.0018065,0.0409820
36.4700000,-3.8037207,-3.0117465,-8.5239163,0.0055075,-0.0008726,0.0465705
36.4800000,-3.8109467,-2.9565667,-8.4596387,0.0048817,0.0025255,0.0426309
36.4900000,-3.7900382,-3.0750358,-8.6238471,0.0108243,-0.0055563,0.0419462
36.5000000,-3.8224924,-3.0190154,-8.5492298,0.0028165,0.0062866,0.0426117
36.5100000,-3.8646036,-2.9927358,-8.4845859,0.0055997,0.0023633,0.0430645
36.5200000,-3.8790498,-2.9311017,-8.5272254,0.0036654,-0.0060904,0.0428375
36.5300000,-3.8636736,-2.9496946,-8.4336220,0.0082140,0.0007093,0.0372846
36.5400000,-3.7937567,-2.9730659,-8.5352185,0.0077176,0.0020100,0.0332495
36.5500000,-3.7941551,-2.9431860,-8.5847698,0.0004645,-0.0005169,0.0426719
36.5600000,-3.9462556,-3.0984292,-8.4394572,0.0059016,0.0008875,0.0394100
36.5700000,-3.9334027,-2.9039257,-8.4583129,0.0118092,-0.0051797,0.0381503
36.5800000,-3.8107817,-3.0499356,-8.4911308,0.0081941,-0.0005727,0.0397118
36.5900000,-3.8212354,-2.9532622,-8.5135411,0.0036611,0.0013662,0.0385100
36.6000000,-3.7966015,-2.9433979,-8.4878386,0.0044399,-0.0031630,0.0372770
36.6100000,-3.8218095,-3.0001493,-8.5366091,0.0046690,-0.0037124,0.0420026
36.6200000,-3.8693849,-3.0153549,-8.4859741,0.0067788,-0.0010736,0.0463419
36.6300000,-3.8636936,-3.0138184,-8.5182953,0.0049127,-0.0039223,0.0356183
36.6400000,-3.7901300,-2.9680587,-8.5603153,0.0014510,-0.0006093,0.0423520
36.6500000,-3.8655842,-3.0760773,-8.5290253,0.0091808,0.0048430,0.0427338
36.6600000,-3.7922502,-2.9844482,-8.4951870,0.0050140,0.0037151,0.0415135
36.6700000,-3.9614886,-2.9267198,-8.4468506,0.0029262,-0.0004925,0.0423054
36.6800000,-3.8457855,-2.9459399,-8.5549071,0.0041274,0.0075224,0.0367527
36.6900000,-3.9251145,-2.9997683,-8.5519778,0.0029918,-0.0002437,0.0391232
36.7000000,-3.8712601,-3.0851552,-8.5728219,0.0022613,-0.0013843,0.0410549
36.7100000,-3.7781824,-2.9716778,-8.5381782,0.0026796,-0.0020471,0.0372229
36.7200000,-3.8485017,-3.0446812,-8.4887984,-0.0013923,-0.0008983,0.0429127
36.7300000,-3.9245824,-3.0822029,-8.4645650,0.0071012,-0.0046733,0.0373563
36.7400000,-3.7896454,-2.9797784,-8.4726147,0.0031075,-0.0035171,0.0394167
36.7500000,-3.9133484,-3.0508806,-8.5497477,0.0073130,-0.0012140,0.0424761
36.7600000,-3.9013017,-3.0253390,-8.4771127,0.0086636,0.0031000,0.0413826
36.7700000,-3.7710917,-3.0809272,-8.5637558,0.0063697,0.0022167,0.0406427
36.7800000,-3.8774075,-3.0274860,-8.4269632,0.0066489,-0.0032035,0.0398542
36.7900000,-3.8735532,-2.9152063,-8.5018261,-0.0029451,0.0003691,0.0366915
36.8000000,-3.9020137,-2.9774601,-8.3719594,0.0046491,-0.0013069,0.0386071
36.8100000,-3.9563210,-2.9876279,-8.4629098,0.0073402,-0.0000521,0.0415193
36.8200000,-3.9228683,-3.0388631,-8.5556943,0.0051926,0.0006696,0.0359129
36.8300000,-3.8077395,-2.9892311,-8.4516177,0.0018445,-0.0031210,0.0416309
36.8400000,-3.8604421,-2.9742320,-8.4744590,0.0039130,-0.0038088,0.0433575
36.8500000,-3.8290116,-2.9877306,-8.5342259,0.0010183,-0.0006570,0.0371891
36.8600000,-3.8358975,-3.0178089,-8.4837282,0.0083270,0.0011426,0.0382926
36.8700000,-3.9582904,-2.9833310,-8.4771471,0.0054241,0.0003361,0.0434264
36.8800000,-3.8034050,-3.0876706,-8.4756095,0.0079767,-0.0022290,0.0385697
36.8900000,-3.8851258,-3.0566088,-8.4475576,0.0041661,0.0045364,0.0405647
36.9000000,-3.9066074,-2.8784647,-8.4438650,0.0035036,-0.0008624,0.0408244
36.9100000,-3.9289544,-3.0051076,-8.4774496,0.0086288,-0.0023051,0.0424635
36.9200000,-3.7950973,-3.0093809,-8.5028740,0.0023626,-0.0040502,0.0403278
36.9300000,-3.8648006,-2.9838814,-8.4872164,0.0061170,-0.0015195,0.0402926
36.9400000,-3.9162901,-2.9904834,-8.4331210,-0.0052244,-0.0019450,0.0409486
36.9500000,-3.9128113,-2.9846451,-8.5091236,0.0074579,0.0006556,0.0375921
36.9600000,-3.9080419,-2.9893820,-8.5384408,0.0054742,-0.0019270,0.0434129
36.9700000,-3.8594808,-2.9936019,-8.5573868,0.0045394,0.0079296,0.0387121
36.9800000,-3.8283359,-2.9451918,-8.3971468,0.0057916,-0.0023776,0.0417379
36.9900000,-3.8364775,-3.0191539,-8.4554518,0.0024534,0.0031143,0.0463421
37.0000000,-3.8020916,-3.0507336,-8.4271651,0.0051942,-0.0031019,0.0352709
37.0100000,-3.9039729,-2.9950836,-8.5161998,0.0045739,0.0023740,0.0378685
37.0200000,-3.8572081,-2.9952579,-8.5439463,0.0042108,-0.0004085,0.0377855
37.0300000,-3.8094452,-3.0428070,-8.5814131,0.0038276,-0.0014517,0.0443484
37.0400000,-3.9026066,-3.0746631,-8.4659486,0.0064905,-0.0021165,0.0399055
37.0500000,-3.8549598,-2.9976419,-8.4980769,0.0083617,-0.0015562,0.0441196
37.0600000,-3.8988782,-2.9351448,-8.3649136,-0.0005640,0.0014585,0.0403867
37.0700000,-3.9470518,-2.9677858,-8.5534781,-0.0037005,0.0015635,0.0384051
37.0800000,-3.9458949,-2.9535783,-8.5174915,0.0048518,-0.0020075,0.0390189
37.0900000,-3.9413410,-2.9939396,-8.6428734,0.0020234,0.0035304,0.0365928
37.1000000,-3.9097483,-3.0872509,-8.5670356,0.0090004,-0.0021695,0.0424668
37.1100000,-3.7679423,-2.9988648,-8.4633146,0.0053186,0.0017567,0.0386938
37.1200000,-3.9337184,-3.0323420,-8.5737398,0.0083976,0.0048926,0.0378071
37.1300000,-3.8461398,-2.9868707,-8.5204596,0.0087415,-0.0009806,0.0403949
37.1400000,-3.8858796,-2.9567067,-8.4976829,0.0029976,0.0007247,0.0436512
37.1500000,-3.9213119,-2.9875194,-8.4864699,0.0053595,-0.0039341,0.0435713
37.1600000,-3.8206606,-2.9884300,-8.4787754,0.0065020,0.0006957,0.0390280
37.1700000,-3.9223304,-3.0773380,-8.4921222,0.0132233,-0.0036645,0.0347593
37.1800000,-3.8735020,-3.0140005,-8.4135401,0.0002054,-0.0039764,0.0380251
37.1900000,-3.9506979,-2.9494714,-8.4520285,0.0002482,-0.0010660,0.0394154
37.2000000,-4.0057892,-2.9565519,-8.4695147,0.0017245,0.0006394,0.0387738
37.2100000,-3.9381868,-3.0302733,-8.4446823,0.0023285,-0.0026891,0.0379244
37.2200000,-3.8936177,-2.9706759,-8.4924632,0.0083412,0.0018225,0.0358516
37.2300000,-3.9736477,-2.9336965,-8.4506274,0.0066969,-0.0064213,0.0377910
37.2400000,-3.8745753,-3.0264854,-8.5035754,0.0045719,-0.0021562,0.0375425
37.2500000,-3.8540746,-3.0592161,-8.5987458,0.0025990,-0.0024040,0.0460325
37.2600000,-3.9368641,-2.9847742,-8.3918995,0.0079104,-0.0033214,0.0422052
37.2700000,-3.9008369,-3.0177079,-8.4400219,0.0075302,-0.0042854,0.0400984
37.2800000,-3.8627569,-2.9735310,-8.3985184,0.0076225,0.0024371,0.0455205
37.2900000,-3.9038003,-3.0418413,-8.4728209,0.0047531,-0.0021883,0.0430478
37.3000000,-3.9014306,-3.0163192,-8.4773828,0.0036387,-0.0027846,0.0425369
37.3100000,-3.9787481,-2.9146887,-8.5770848,0.0047573,0.0005254,0.0419418
37.3200000,-3.9407995,-3.0824623,-8.3781123,0.0042874,-0.0002032,0.0421988
37.3300000,-4.0012804,-2.9843793,-8.4415792,0.0015869,0.0040489,0.0406069
37.3400000,-3.9459536,-2.9836015,-8.4882315,0.0073094,0.0015139,0.0388961
37.3500000,-3.8327425,-2.9558120,-8.4382066,0.0033782,0.0071017,0.0400761
37.3600000,-3.8888435,-3.0028629,-8.5239710,0.0037293,-0.0014423,0.0414657
37.3700000,-3.8885943,-3.0370671,-8.4992239,0.0101312,0.0006838,0.0349412
37.3800000,-4.0241776,-2.9602124,-8.5180412,0.0085011,0.0012032,0.0412327
37.3900000,-3.8816336,-3.0637566,-8.5542802,0.0059099,-0.0030004,0.0413799
37.4000000,-3.9606866,-2.9974943,-8.3948652,0.0084080,-0.0014806,0.0392315
37.4100000,-3.9002454,-2.9550954,-8.4941647,0.0040249,-0.0002592,0.0441107
37.4200000,-3.9048970,-2.9125358,-8.4640106,0.0051878,-0.0008285,0.0410546
37.4300000,-3.9338586,-3.0518772,-8.4655375,0.0046291,-0.0014650,0.0353154
37.4400000,-3.9312950,-3.0120140,-8.4769670,-0.0003123,-0.0014959,0.0386075
37.4500000,-3.9859361,-2.9537443,-8.4152461,0.0055501,-0.0003688,0.0418492
37.4600000,-4.0001879,-2.9229441,-8.4770531,0.0088845,0.0017119,0.0391330
37.4700000,-4.0688912,-2.9119492,-8.4537729,0.0042127,-0.0045411,0.0426283
37.4800000,-3.9064682,-2.9599086,-8.3515960,0.0061626,-0.0019781,0.0438356
37.4900000,-3.9278112,-3.0579804,-8.4411070,0.0048524,-0.0030425,0.0364807
37.5000000,-3.9627704,-3.0153832,-8.4227303,0.0053248,0.0026077,0.0320566
37.5100000,-3.9988720,-2.9155410,-8.3848143,0.0061082,-0.0014495,0.0381541
37.5200000,-3.9387966,-3.0227399,-8.4013979,0.0043776,0.0002334,0.0417757
37.5300000,-3.9611727,-3.0115632,-8.4455457,0.0012688,0.0025170,0.0395114
37.5400000,-3.9506703,-2.9958044,-8.4798205,0.0036098,-0.0012728,0.0418459
37.5500000,-3.9674039,-2.9970541,-8.4838391,0.0033836,-0.0013635,0.0464188
37.5600000,-3.9480805,-2.8769501,-8.4713028,0.0093954,0.0001324,0.0403042
37.5700000,-3.9386420,-2.9749013,-8.4062182,-0.0016275,-0.0061693,0.0411378
37.5800000,-3.8643597,-3.0068672,-8.4213804,0.0104749,-0.0025783,0.0405578
37.5900000,-3.9138836,-2.9587448,-8.4655053,0.0016473,-0.0038086,0.0410082
37.6000000,-3.9543350,-2.9608015,-8.4260372,0.0024728,-0.0004826,0.0396695
37.6100000,-3.9466241,-2.9502041,-8.3531114,0.0114242,-0.0008148,0.0379675
37.6200000,-3.9749967,-2.9112632,-8.4526841,0.0061140,0.0048498,0.0419029
37.6300000,-3.8995135,-2.9859676,-8.3980841,0.0075321,-0.0005941,0.0419091
37.6400000,-3.9142795,-3.0568635,-8.3864079,0.0037826,-0.0027565,0.0443218
37.6500000,-4.0553358,-2.8876880,-8.5065240,0.0067317,0.0081941,0.0324807
37.6600000,-3.9075267,-3.0012846,-8.5270748,-0.0027767,-0.0023032,0.0351473
37.6700000,-3.9967143,-2.9571496,-8.4530203,0.0076405,-0.0018129,0.0382734
37.6800000,-3.9918750,-3.0430210,-8.4341484,0.0039960,-0.0021584,0.0410640
37.6900000,-3.9632881,-2.9517428,-8.4278585,0.0039740,0.0021654,0.0381280
37.7000000,-3.9781861,-2.9350062,-8.4454286,0.0075461,0.0009677,0.0413114
37.7100000,-3.9738541,-2.9875433,-8.4194386,-0.0007476,0.0002904,0.0339197
37.7200000,-3.8854250,-2.9212018,-8.4214362,0.0035906,0.0030263,0.0379693
37.7300000,-3.9971452,-2.9249510,-8.5097542,0.0008703,-0.0039836,0.0412639
37.7400000,-3.9027651,-2.9400054,-8.4320579,0.0029846,0.0034275,0.0383956
37.7500000,-3.9924648,-3.0198275,-8.4532551,0.0069208,0.0015704,0.0349996
37.7600000,-3.8808713,-2.9066475,-8.3365083,0.0046421,0.0027145,0.0397423
37.7700000,-4.0191822,-2.9909451,-8.4329413,0.0052792,-0.0029393,0.0431714
37.7800000,-4.0623548,-2.9446476,-8.5009395,0.0051506,0.0007483,0.0400961
37.7900000,-3.9892087,-2.9641385,-8.4446617,0.0030138,0.0035517,0.0384474
37.8000000,-3.9925044,-3.0418483,-8.4382415,0.0016506,-0.0061774,0.0350925
37.8100000,-3.9355759,-2.9568485,-8.4195358,0.0046335,-0.0035441,0.0420642
37.8200000,-3.9271295,-2.9536268,-8.4694625,0.0041362,-0.0007055,0.0382814
37.8300000,-3.9534040,-2.9701542,-8.4292720,0.0018310,0.0021427,0.0437768
37.8400000,-3.8952807,-3.0323910,-8.4387763,0.0075652,-0.0022293,0.0405071
37.8500000,-3.9332398,-2.8933927,-8.3866704,0.0022081,0.0030371,0.0401232
37.8600000,-3.9912397,-3.0490154,-8.4468831,0.0073142,-0.0011120,0.0363272
37.8700000,-3.9107475,-2.9842509,-8.4287131,0.0012513,-0.0058515,0.0389332
37.8800000,-4.0394420,-2.9504465,-8.4811161,0.0064877,-0.0051903,0.0393743
37.8900000,-4.0624408,-2.9196720,-8.4437092,0.0045378,0.0048611,0.0461506
37.9000000,-4.0078064,-3.0041398,-8.3721575,0.0078021,-0.0009256,0.0409753
37.9100000,-4.0204911,-2.9212653,-8.3660489,0.0073633,-0.0018458,0.0422943
37.9200000,-3.9939173,-2.9560663,-8.4811447,0.0036595,-0.0008944,0.0411373
37.9300000,-4.0781998,-2.9588940,-8.4304029,0.0058581,-0.0044400,0.0446460
37.9400000,-3.9891604,-2.9416115,-8.4815807,0.0100035,0.0013017,0.0396614
37.9500000,-3.9469672,-2.9328654,-8.4373354,0.0038877,0.0051022,0.0413209
37.9600000,-3.9984259,-3.0063587,-8.4429827,0.0039632,-0.0027324,0.0439554
37.9700000,-3.9839992,-2.9180765,-8.4588598,0.0046413,-0.0028057,0.0430008
37.9800000,-4.1130877,-2.9556575,-8.4114275,0.0103148,0.0011129,0.0375833
37.9900000,-3.9679643,-2.9194334,-8.4074683,0.0012869,-0.0007021,0.0399619
38.0000000,-4.0303501,-2.9382652,-8.3331714,0.0032111,0.0026770,0.0388096
38.0100000,-3.9624262,-2.9676901,-8.3804040,0.0023380,0.0010945,0.0403141
38.0200000,-3.9965512,-2.9722017,-8.4761292,0.0050612,0.0016951,0.0347275
38.0300000,-3.9730733,-2.9471722,-8.3742419,0.0048778,-0.0005134,0.0352008
38.0400000,-4.0153167,-2.9095512,-8.3950631,0.0047283,0.0010665,0.0353645
38.0500000,-3.9928371,-2.9600273,-8.3953472,0.0119906,0.0028621,0.0408011
38.0600000,-4.0251314,-2.9842026,-8.4568679,0.0023664,-0.0008212,0.0375986
38.0700000,-4.0312439,-2.9757261,-8.4642066,0.0023341,0.0056572,0.0386659
38.0800000,-4.0304431,-2.9945529,-8.4260856,0.0030868,0.0030513,0.0412318
38.0900000,-3.9484849,-2.9447317,-8.4413514,0.0071078,-0.0039776,0.0369859
38.1000000,-3.9797721,-2.9854628,-8.4912860,0.0068506,0.0006886,0.0350938
38.1100000,-3.9746208,-3.0339995,-8.4273240,-0.0018671,0.0020142,0.0421807
38.1200000,-4.0949944,-3.0508571,-8.4120883,0.0011786,-0.0015178,0.0435247
38.1300000,-4.0191288,-2.9148330,-8.4092127,0.0091065,-0.0019509,0.0453015
38.1400000,-3.9755437,-2.9561994,-8.4685762,0.0063362,-0.0025104,0.0383182
38.1500000,-3.9967663,-3.0109531,-8.4442777,0.0080721,0.0081092,0.0403974
38.1600000,-3.9482342,-2.8647754,-8.5461713,0.0071642,-0.0007795,0.0386536
38.1700000,-3.9677380,-2.9465482,-8.4004017,0.0063495,0.0026746,0.0458800
38.1800000,-4.0546033,-2.9730845,-8.3915538,0.0052566,0.0036977,0.0435791
38.1900000,-4.0537953,-3.0115238,-8.3830641,0.0032403,0.0025807,0.0416091
38.2000000,-4.0715396,-2.9872236,-8.4694916,0.0056666,0.0020945,0.0392893
38.2100000,-4.0489148,-2.9158820,-8.4573850,0.0086940,0.0040626,0.0420595
38.2200000,-4.1252297,-3.0085468,-8.3436428,0.0070105,0.0019771,0.0372480
38.2300000,-4.0362756,-2.9959627,-8.4371874,0.0025749,-0.0029559,0.0459925
38.2400000,-4.1025419,-3.0215809,-8.3907803,0.0018673,-0.0023764,0.0386788
38.2500000,-4.0280552,-2.9474149,-8.5002281,0.0054189,-0.0028479,0.0409343
38.2600000,-4.0580584,-3.0036068,-8.3490017,0.0066879,-0.0090934,0.0414131
38.2700000,-4.0120291,-2.9509866,-8.3679562,0.0051366,-0.0025158,0.0416353
38.2800000,-3.9967599,-2.9145905,-8.3513843,0.0131403,-0.0017273,0.0385682
38.2900000,-4.1120022,-2.9205187,-8.3826033,0.0000043,-0.0017973,0.0413731
38.3000000,-4.0229178,-2.8433129,-8.4384238,0.0072590,-0.0029072,0.0405969
38.3100000,-3.9650497,-2.9207538,-8.4330924,0.0028418,-0.0001097,0.0325553
38.3200000,-4.0251051,-2.9231288,-8.3556491,0.0049954,0.0026998,0.0351554
38.3300000,-4.1030820,-3.0129260,-8.4366616,0.0010466,0.0051365,0.0356204
38.3400000,-4.1021410,-3.0067838,-8.4520139,0.0118561,0.0049841,0.0439501
38.3500000,-3.9294114,-2.9411505,-8.4096381,0.0079787,-0.0004580,0.0412613
38.3600000,-4.0922664,-3.0595684,-8.3869281,0.0082646,-0.0038783,0.0379812
38.3700000,-4.1033023,-2.9527837,-8.3688747,0.0041297,0.0022326,0.0382962
38.3800000,-4.1020765,-3.0736958,-8.4433322,0.0048965,-0.0023743,0.0405581
38.3900000,-4.0973232,-2.9234832,-8.4305757,0.0085612,0.0098106,0.0437719
38.4000000,-4.0194057,-2.9392633,-8.3943581,0.0064811,0.0028483,0.0437119
38.4100000,-4.0196970,-3.0046978,-8.3424799,0.0062143,0.0023263,0.0396535
38.4200000,-3.9742622,-2.9352783,-8.3751770,0.0021517,-0.0025225,0.0405241
38.4300000,-4.1432471,-2.8496657,-8.4434645,0.0084340,-0.0006916,0.0413654
38.4400000,-4.0737388,-2.9243905,-8.3669154,0.0084777,0.0053601,0.0397054
38.4500000,-4.0637905,-3.0257882,-8.3790148,0.0055180,-0.0042214,0.0449181
38.4600000,-4.1676495,-2.9762013,-8.4609755,0.0016687,0.0031016,0.0427531
38.4700000,-4.0514074,-2.8951390,-8.3903574,0.0034677,-0.0008236,0.0420551
38.4800000,-4.0403766,-2.9257793,-8.4153437,0.0066482,-0.0009749,0.0457788
38.4900000,-4.0714448,-3.0135773,-8.3958018,0.0118474,0.0013384,0.0401675
38.5000000,-4.1023757,-3.0674246,-8.3851115,0.0001359,-0.0011874,0.0395057
38.5100000,-4.0892498,-2.9912963,-8.3808336,0.0034167,-0.0025965,0.0405761
38.5200000,-4.0778239,-2.9685122,-8.3867170,0.0023761,-0.0044619,0.0431375
38.5300000,-4.0753191,-2.9585814,-8.4311113,0.0037654,0.0017430,0.0404641
38.5400000,-4.0465037,-2.8805135,-8.4820613,0.0042972,0.0024424,0.0442759
38.5500000,-4.0810421,-3.0645930,-8.3747690,-0.0001885,-0.0017727,0.0395658
38.5600000,-4.0414292,-2.9122815,-8.3884257,0.0030723,0.0000911,0.0397016
38.5700000,-4.0931032,-2.9951674,-8.3823195,0.0009117,-0.0010490,0.0397968
38.5800000,-4.0591701,-2.9093503,-8.4438604,0.0101448,0.0030467,0.0428660
38.5900000,-4.0379938,-2.9669802,-8.3753517,0.0050607,0.0006437,0.0386951
38.6000000,-4.1124796,-2.9296063,-8.3760476,0.0089145,0.0004877,0.0382938
38.6100000,-4.0252047,-2.8860951,-8.3473355,0.0085408,-0.0017417,0.0369139
38.6200000,-4.0281347,-2.9384938,-8.4164584,0.0081347,-0.0028683,0.0383561
38.6300000,-3.9985467,-2.9056622,-8.3156857,0.0022231,0.0056239,0.0372142
38.6400000,-4.1477965,-2.9034726,-8.4208731,0.0061153,-0.0079743,0.0457576
38.6500000,-4.1275650,-2.9948530,-8.4261288,0.0055350,-0.0021509,0.0373818
38.6600000,-4.1063173,-2.9428230,-8.4018717,0.0044090,-0.0002781,0.0361016
38.6700000,-4.0957387,-2.9668555,-8.3421533,0.0030449,0.0004237,0.0413495
38.6800000,-4.0996845,-2.8849598,-8.4169136,0.0077740,0.0021131,0.0391420
38.6900000,-4.1117446,-2.8960700,-8.4797385,0.0079013,0.0008348,0.0412201
38.7000000,-4.0656151,-2.9317420,-8.3714579,0.0076334,0.0030524,0.0399674
38.7100000,-3.9990977,-2.9845994,-8.4690610,0.0063165,-0.0036475,0.0369524
38.7200000,-4.0571945,-2.9241846,-8.3810129,0.0057742,0.0021122,0.0447702
38.7300000,-4.0811119,-2.9709587,-8.4677872,0.0052344,-0.0064629,0.0405751
38.7400000,-4.0988123,-2.9916736,-8.3072131,0.0013934,0.0011676,0.0420903
38.7500000,-4.1049708,-2.9341247,-8.4406200,0.0097303,0.0004742,0.0352913
38.7600000,-4.2132794,-2.8816554,-8.3452266,0.0016775,0.0033316,0.0424717
38.7700000,-4.0104360,-3.0191197,-8.4023840,0.0052719,-0.0020286,0.0363240
38.7800000,-4.0775566,-2.9686671,-8.3856485,0.0074567,0.0026715,0.0386281
38.7900000,-4.0439231,-2.9713402,-8.4564103,0.0101499,0.0001352,0.0385677
38.8000000,-4.1032905,-2.8708617,-8.4069608,0.0031668,0.0035488,0.0398339
38.8100000,-4.1024471,-3.0242748,-8.3836520,0.0028393,-0.0021389,0.0430223
38.8200000,-4.1500186,-2.9282679,-8.3379869,0.0046252,-0.0029108,0.0364192
38.8300000,-4.1353608,-2.9633898,-8.5202156,0.0021235,0.0024077,0.0383228
38.8400000,-4.0734925,-2.9204287,-8.4142796,0.0018432,-0.0003375,0.0426025
38.8500000,-4.0982887,-3.0041771,-8.3242134,0.0084168,0.0055687,0.0341315
38.8600000,-4.0678959,-2.8395053,-8.3812578,0.0039186,0.0028120,0.0382178
38.8700000,-4.0528470,-3.0034676,-8.3242241,0.0036220,-0.0011834,0.0398382
38.8800000,-4.1433278,-2.9402062,-8.3258374,0.0021680,-0.0006679,0.0430642
38.8900000,-4.1843997,-2.9409245,-8.4099731,0.0005746,-0.0028432,0.0404874
38.9000000,-4.1339486,-3.0343361,-8.4415998,0.0053276,-0.0044391,0.0381320
38.9100000,-4.1937244,-2.9360566,-8.3285504,0.0061155,0.0006225,0.0434702
