timestamp,px_m,py_m,pz_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,speed_horiz_ms,speed_total_ms,distance_total_m,depth_m,std_pos_m,std_vel_ms,std_att_deg,upd_imu,upd_dvl,upd_depth,upd_gps,upd_mag
42.440000,99.908236,172.443865,1.834051,6.030770,-3.291376,-0.820148,-173.669508,12.151175,59.781237,6.870469,6.919247,320.578150,1.834051,0.086423,0.006901,0.088037,1,0,0,0,0
42.450000,99.911671,172.512962,1.832873,6.044934,-3.280411,-0.821466,-173.668820,12.153705,59.784008,6.877669,6.926553,320.647342,1.832873,0.086452,0.006957,0.088223,1,0,0,0,0
42.460000,99.915268,172.582123,1.831665,6.060461,-3.270403,-0.822914,-173.667158,12.153928,59.783996,6.886561,6.935554,320.716608,1.831665,0.086482,0.007015,0.088409,1,0,0,0,0
42.470000,99.919029,172.651366,1.830427,6.076320,-3.260027,-0.824846,-173.666596,12.153733,59.783344,6.895610,6.944769,320.785963,1.830427,0.086511,0.007073,0.088595,1,0,0,0,0
42.480000,99.922961,172.720690,1.829164,6.091983,-3.249651,-0.825736,-173.666936,12.154838,59.780409,6.904527,6.953728,320.855411,1.829164,0.086541,0.007133,0.088780,1,0,0,0,0
42.490000,99.927064,172.790094,1.827865,6.108119,-3.238942,-0.826505,-173.667065,12.156499,59.781771,6.913745,6.962972,320.924948,1.827865,0.086571,0.007193,0.088965,1,0,0,0,0
42.500000,101.385424,172.864254,1.163906,6.191870,-2.859413,-0.814237,-175.545624,14.766679,56.779271,6.820227,6.868659,322.529054,1.163906,0.086361,0.007093,0.087365,1,0,1,0,0
42.510000,101.562092,172.887784,1.246251,6.016756,-3.089352,-0.714225,-176.140058,13.247189,55.991195,6.763539,6.801145,322.725385,1.246251,0.086338,0.006583,0.086304,1,1,0,0,0
42.520000,101.570877,172.955053,1.241424,6.030911,-3.075457,-0.716306,-176.139928,13.244944,55.991986,6.769810,6.807601,322.793397,1.241424,0.086365,0.006636,0.086493,1,0,0,0,0
42.530000,101.579855,173.022360,1.236579,6.044750,-3.062143,-0.718962,-176.146659,13.249370,55.989566,6.776114,6.814149,322.861473,1.236579,0.086392,0.006689,0.086684,1,0,0,0,0
42.540000,101.589024,173.089706,1.231710,6.059591,-3.048375,-0.721078,-176.147689,13.248228,55.988029,6.783158,6.821377,322.929614,1.231710,0.086419,0.006744,0.086873,1,0,0,0,0
42.550000,101.598392,173.157096,1.226820,6.073901,-3.035789,-0.723255,-176.145486,13.247949,55.987075,6.790308,6.828718,322.997828,1.226820,0.086447,0.006798,0.087061,1,0,0,0,0
42.560000,101.607947,173.224533,1.221911,6.087973,-3.022213,-0.724624,-176.146589,13.248830,55.988557,6.796851,6.835368,323.066115,1.221911,0.086474,0.006854,0.087250,1,0,0,0,0
42.570000,101.617690,173.292009,1.216973,6.101979,-3.009027,-0.726407,-176.146654,13.250475,55.989183,6.803557,6.842226,323.134469,1.216973,0.086502,0.006910,0.087438,1,0,0,0,0
42.580000,101.627619,173.359524,1.212010,6.115545,-2.996303,-0.728735,-176.149582,13.245986,55.987095,6.810119,6.848998,323.202891,1.212010,0.086530,0.006966,0.087625,1,0,0,0,0
42.590000,101.637733,173.427081,1.207033,6.129409,-2.983160,-0.730890,-176.148344,13.245451,55.986257,6.816810,6.855881,323.271381,1.207033,0.086558,0.007023,0.087812,1,0,0,0,0
42.600000,101.592720,173.497701,1.203865,6.142337,-2.967156,-0.733237,-176.122885,13.235540,56.129986,6.821460,6.860754,323.355187,1.203865,0.086494,0.007078,0.087393,1,0,0,0,1
42.610000,101.715021,173.534298,1.292174,5.977200,-3.189880,-0.641683,-176.587611,11.744670,55.493070,6.775120,6.805440,323.510414,1.292174,0.086483,0.006573,0.086379,1,1,0,0,0
42.620000,101.723206,173.601738,1.288138,5.990862,-3.178366,-0.642558,-176.587988,11.744024,55.492214,6.781773,6.812145,323.578469,1.288138,0.086511,0.006627,0.086569,1,0,0,0,0
42.630000,101.731562,173.669223,1.284076,6.003457,-3.166475,-0.644715,-176.589844,11.747258,55.492556,6.787346,6.817897,323.646590,1.284076,0.086539,0.006681,0.086759,1,0,0,0,0
42.640000,101.740089,173.736743,1.279998,6.014824,-3.154151,-0.646100,-176.590759,11.745330,55.490986,6.791670,6.822333,323.714769,1.279998,0.086567,0.006735,0.086947,1,0,0,0,0
42.650000,101.748783,173.804287,1.275905,6.025763,-3.141615,-0.647560,-176.588169,11.744338,55.487806,6.795555,6.826339,323.782992,1.275905,0.086595,0.006790,0.087136,1,0,0,0,0
42.660000,101.757646,173.871847,1.271799,6.038239,-3.129708,-0.649000,-176.586521,11.743231,55.488049,6.801133,6.832028,323.851256,1.271799,0.086623,0.006846,0.087324,1,0,0,0,0
42.670000,101.766679,173.939442,1.267677,6.050272,-3.116951,-0.650564,-176.584433,11.745949,55.490225,6.805966,6.836988,323.919576,1.267677,0.086651,0.006903,0.087512,1,0,0,0,0
42.680000,101.775882,174.007063,1.263537,6.063072,-3.105456,-0.652574,-176.584679,11.746605,55.488674,6.812100,6.843286,323.987946,1.263537,0.086680,0.006960,0.087700,1,0,0,0,0
42.690000,101.785255,174.074724,1.259382,6.074912,-3.093357,-0.654149,-176.583228,11.745136,55.490154,6.817142,6.848455,324.056379,1.259382,0.086708,0.007017,0.087886,1,0,0,0,0
42.700000,101.794794,174.142413,1.255214,6.087131,-3.081144,-0.655924,-176.578982,11.745945,55.491049,6.822508,6.853966,324.124863,1.255214,0.086737,0.007075,0.088073,1,0,0,0,0
42.710000,101.856325,174.182957,1.343407,5.926188,-3.283672,-0.574925,-176.980179,10.336819,55.025140,6.775117,6.799467,324.239789,1.343407,0.086736,0.006571,0.087092,1,1,0,0,0
42.720000,101.863891,174.250450,1.340123,5.936983,-3.273728,-0.576467,-176.980009,10.335229,55.027177,6.779754,6.804218,324.307784,1.340123,0.086765,0.006625,0.087280,1,0,0,0,0
42.730000,101.871599,174.317974,1.336832,5.947286,-3.262977,-0.577941,-176.980233,10.336423,55.027797,6.783600,6.808175,324.375826,1.336832,0.086794,0.006679,0.087468,1,0,0,0,0
42.740000,101.879454,174.385520,1.333530,5.958247,-3.253482,-0.579417,-176.977316,10.331955,55.028128,6.788656,6.813338,324.443908,1.333530,0.086823,0.006734,0.087654,1,0,0,0,0
42.750000,101.887449,174.453102,1.330224,5.969957,-3.243516,-0.581016,-176.977008,10.331263,55.027807,6.794173,6.818971,324.512041,1.330224,0.086852,0.006790,0.087841,1,0,0,0,0
42.760000,101.895595,174.520722,1.326908,5.980595,-3.232830,-0.581994,-176.976925,10.327955,55.029102,6.798434,6.823300,324.580231,1.326908,0.086881,0.006847,0.088027,1,0,0,0,0
42.770000,101.903888,174.588368,1.323581,5.991467,-3.223148,-0.582958,-176.978181,10.327978,55.025746,6.803408,6.828338,324.648464,1.323581,0.086911,0.006904,0.088213,1,0,0,0,0
42.780000,101.912325,174.656045,1.320238,6.002433,-3.212544,-0.583714,-176.975134,10.328196,55.025483,6.808057,6.833035,324.716747,1.320238,0.086941,0.006962,0.088399,1,0,0,0,0
42.790000,101.920913,174.723750,1.316879,6.013843,-3.202576,-0.584783,-176.976133,10.327253,55.022962,6.813428,6.838477,324.785077,1.316879,0.086970,0.007020,0.088585,1,0,0,0,0
42.800000,101.929651,174.791491,1.313505,6.024710,-3.191416,-0.585592,-176.976831,10.323481,55.023874,6.817791,6.842893,324.853462,1.313505,0.087000,0.007079,0.088769,1,0,0,0,0
42.810000,101.873680,174.844167,1.407319,5.867671,-3.388500,-0.509495,-177.260735,8.922533,54.858125,6.775802,6.794930,324.974741,1.407319,0.086911,0.006574,0.087186,1,1,0,0,1
42.820000,101.880167,174.911761,1.404846,5.877028,-3.380464,-0.510295,-177.260960,8.922346,54.858684,6.779896,6.799073,325.042690,1.404846,0.086940,0.006629,0.087374,1,0,0,0,0
42.830000,101.886772,174.979384,1.402362,5.886667,-3.371666,-0.511035,-177.262651,8.921511,54.860051,6.783877,6.803098,325.110681,1.402362,0.086970,0.006685,0.087561,1,0,0,0,0
42.840000,101.893503,175.047036,1.399866,5.895270,-3.363002,-0.511670,-177.262992,8.923196,54.859943,6.787046,6.806306,325.178712,1.399866,0.087000,0.006741,0.087749,1,0,0,0,0
42.850000,101.900355,175.114707,1.397358,5.905520,-3.354315,-0.512657,-177.265962,8.927262,54.860622,6.791657,6.810978,325.246775,1.397358,0.087029,0.006798,0.087936,1,0,0,0,0
42.860000,101.907334,175.182411,1.394833,5.914683,-3.345558,-0.513652,-177.264657,8.927440,54.860883,6.795309,6.814695,325.314885,1.394833,0.087059,0.006855,0.088123,1,0,0,0,0
42.870000,101.914439,175.250139,1.392300,5.925646,-3.336361,-0.515103,-177.266645,8.927563,54.862705,6.800337,6.819818,325.383032,1.392300,0.087089,0.006912,0.088309,1,0,0,0,0
42.880000,101.921680,175.317904,1.389759,5.936386,-3.327057,-0.516628,-177.268084,8.925360,54.864161,6.805144,6.824727,325.451230,1.389759,0.087120,0.006971,0.088494,1,0,0,0,0
42.890000,101.929057,175.385704,1.387213,5.946549,-3.318833,-0.517496,-177.271210,8.925918,54.864357,6.809999,6.829633,325.519477,1.387213,0.087150,0.007030,0.088680,1,0,0,0,0
42.900000,101.936560,175.453538,1.384654,5.956747,-3.309766,-0.519013,-177.268643,8.925746,54.866507,6.814498,6.834235,325.587774,1.384654,0.087181,0.007089,0.088864,1,0,0,0,0
42.910000,101.917311,175.508758,1.477024,5.811643,-3.489213,-0.456546,-177.523803,7.644425,54.618214,6.778629,6.793986,325.697099,1.477024,0.087194,0.006584,0.087901,1,1,0,0,0
42.920000,101.922870,175.576448,1.475308,5.818815,-3.481929,-0.458098,-177.524719,7.642484,54.622525,6.781035,6.796491,325.765039,1.475308,0.087224,0.006639,0.088087,1,0,0,0,0
42.930000,101.928525,175.644156,1.473596,5.827311,-3.475415,-0.457689,-177.525725,7.639280,54.623175,6.784988,6.800408,325.833003,1.473596,0.087255,0.006696,0.088273,1,0,0,0,0
42.940000,101.934280,175.711894,1.471868,5.835736,-3.467890,-0.457866,-177.526100,7.636725,54.624290,6.788378,6.803802,325.901008,1.471868,0.087285,0.006753,0.088458,1,0,0,0,0
42.950000,101.940144,175.779656,1.470131,5.843207,-3.460556,-0.458747,-177.522671,7.639681,54.622500,6.791061,6.806538,325.969046,1.470131,0.087316,0.006810,0.088644,1,0,0,0,0
42.960000,101.946114,175.847437,1.468388,5.851648,-3.453649,-0.460109,-177.522485,7.641024,54.624487,6.794812,6.810372,326.037111,1.468388,0.087348,0.006868,0.088829,1,0,0,0,0
42.970000,101.952187,175.915247,1.466642,5.860006,-3.445979,-0.460463,-177.523054,7.639663,54.626037,6.798120,6.813697,326.105215,1.466642,0.087379,0.006926,0.089014,1,0,0,0,0
42.980000,101.958369,175.983080,1.464888,5.867773,-3.438851,-0.461160,-177.522402,7.641473,54.626787,6.801210,6.816827,326.173352,1.464888,0.087410,0.006985,0.089198,1,0,0,0,0
42.990000,101.964654,176.050935,1.463125,5.875856,-3.432335,-0.463300,-177.523920,7.639966,54.626030,6.804896,6.820649,326.241520,1.463125,0.087442,0.007044,0.089382,1,0,0,0,0
43.000000,103.800400,176.049569,0.942495,5.910150,-3.141261,-0.441427,-179.216704,9.632986,51.706175,6.693086,6.707626,328.149666,0.942495,0.085040,0.006937,0.087024,1,0,1,1,0
43.010000,103.772670,176.117675,1.011106,5.765410,-3.330918,-0.370188,-179.438844,8.327278,51.518338,6.658451,6.668734,328.250239,1.011106,0.084965,0.006458,0.085535,1,1,0,0,1
43.020000,103.782485,176.183492,1.006742,5.772624,-3.321489,-0.370581,-179.436801,8.326422,51.517603,6.659990,6.670293,328.316926,1.006742,0.084992,0.006512,0.085726,1,0,0,0,0
43.030000,103.792421,176.249306,1.002372,5.780677,-3.311558,-0.371265,-179.437372,8.327272,51.518288,6.662031,6.672368,328.383629,1.002372,0.085019,0.006566,0.085918,1,0,0,0,0
43.040000,103.802483,176.315121,0.997995,5.788137,-3.301940,-0.371460,-179.436519,8.327171,51.515150,6.663733,6.674078,328.450353,0.997995,0.085046,0.006620,0.086109,1,0,0,0,0
43.050000,103.812671,176.380933,0.993609,5.794873,-3.291913,-0.372267,-179.434438,8.326462,51.514135,6.664627,6.675015,328.517094,0.993609,0.085074,0.006675,0.086299,1,0,0,0,0
43.060000,103.822980,176.446737,0.989222,5.801688,-3.281970,-0.373375,-179.435074,8.328326,51.511077,6.665651,6.676100,328.583844,0.989222,0.085101,0.006731,0.086489,1,0,0,0,0
43.070000,103.833414,176.512531,0.984833,5.809473,-3.272594,-0.374281,-179.434713,8.326304,51.511250,6.667822,6.678319,328.650605,0.984833,0.085129,0.006787,0.086679,1,0,0,0,0
43.080000,103.843970,176.578328,0.980443,5.817689,-3.263327,-0.374646,-179.435226,8.326163,51.511927,6.670443,6.680955,328.717388,0.980443,0.085157,0.006844,0.086868,1,0,0,0,0
43.090000,103.854648,176.644132,0.976043,5.825174,-3.253430,-0.375600,-179.434015,8.328366,51.512573,6.672141,6.682705,328.784198,0.976043,0.085185,0.006902,0.087057,1,0,0,0,0
43.100000,103.865450,176.709933,0.971640,5.832209,-3.242838,-0.375922,-179.433844,8.326343,51.512277,6.673130,6.683710,328.851025,0.971640,0.085213,0.006960,0.087245,1,0,0,0,0
43.110000,103.882517,176.781654,1.040407,5.702895,-3.419250,-0.317046,-179.596384,7.116691,51.216033,6.649383,6.656937,328.951841,1.040407,0.085227,0.006479,0.086335,1,1,0,0,0
43.120000,103.891593,176.847499,1.036726,5.708594,-3.410810,-0.317081,-179.596790,7.120643,51.215344,6.649938,6.657493,329.018410,1.036726,0.085256,0.006533,0.086525,1,0,0,0,0
43.130000,103.900771,176.913334,1.033034,5.714113,-3.401389,-0.317886,-179.596292,7.121027,51.215292,6.649852,6.657446,329.084985,1.033034,0.085284,0.006588,0.086715,1,0,0,0,0
43.140000,103.910057,176.979155,1.029343,5.719525,-3.393530,-0.318272,-179.596626,7.119441,51.215303,6.650489,6.658101,329.151560,1.029343,0.085312,0.006644,0.086904,1,0,0,0,0
43.150000,103.919439,177.044968,1.025650,5.725588,-3.385183,-0.319741,-179.596713,7.118956,51.216123,6.651452,6.659133,329.218141,1.025650,0.085341,0.006699,0.087092,1,0,0,0,0
43.160000,103.928924,177.110777,1.021963,5.731283,-3.376367,-0.319565,-179.591997,7.120543,51.218323,6.651877,6.659548,329.284732,1.021963,0.085370,0.006756,0.087281,1,0,0,0,0
43.170000,103.938510,177.176575,1.018268,5.737204,-3.367492,-0.320807,-179.591529,7.121601,51.218425,6.652481,6.660212,329.351328,1.018268,0.085399,0.006813,0.087469,1,0,0,0,0
43.180000,103.948203,177.242365,1.014577,5.741905,-3.358879,-0.321081,-179.589398,7.122172,51.219112,6.652183,6.659928,329.417930,1.014577,0.085428,0.006871,0.087656,1,0,0,0,0
43.190000,103.957992,177.308137,1.010882,5.747796,-3.349976,-0.322243,-179.587163,7.120476,51.219781,6.652781,6.660581,329.484529,1.010882,0.085457,0.006929,0.087843,1,0,0,0,0
43.200000,103.967888,177.373900,1.007195,5.753781,-3.341020,-0.322630,-179.585172,7.119980,51.220080,6.653451,6.661268,329.551135,1.007195,0.085487,0.006989,0.088030,1,0,0,0,0
43.210000,103.892382,177.444804,1.006991,5.760332,-3.332100,-0.322622,-179.554186,7.111308,51.438788,6.654646,6.662462,329.654713,1.006991,0.085425,0.007048,0.087617,1,0,0,0,1
43.220000,103.902247,177.510592,1.003318,5.765834,-3.321992,-0.323762,-179.555944,7.110171,51.435780,6.654358,6.662229,329.721338,1.003318,0.085454,0.007108,0.087803,1,0,0,0,0
43.230000,103.912229,177.576360,0.999650,5.771846,-3.313388,-0.324671,-179.556447,7.110718,51.437388,6.655280,6.663194,329.787960,0.999650,0.085484,0.007169,0.087990,1,0,0,0,0
43.240000,103.922315,177.642122,0.995981,5.777674,-3.305314,-0.326134,-179.554522,7.113316,51.440720,6.656321,6.664306,329.854592,0.995981,0.085513,0.007229,0.088177,1,0,0,0,0
43.250000,103.932497,177.707880,0.992317,5.784021,-3.297064,-0.326933,-179.552408,7.111918,51.442536,6.657742,6.665764,329.921235,0.992317,0.085543,0.007291,0.088363,1,0,0,0,0
43.260000,103.942782,177.773638,0.988656,5.790127,-3.288871,-0.328459,-179.552581,7.111978,51.441156,6.658997,6.667092,329.987893,0.988656,0.085573,0.007353,0.088548,1,0,0,0,0
43.270000,103.953172,177.839393,0.985001,5.796606,-3.280280,-0.328722,-179.552665,7.112216,51.440537,6.660396,6.668503,330.054564,0.985001,0.085603,0.007416,0.088734,1,0,0,0,0
43.280000,103.963669,177.905145,0.981340,5.803272,-3.272106,-0.328732,-179.553253,7.113048,51.440451,6.662180,6.670286,330.121249,0.981340,0.085633,0.007480,0.088919,1,0,0,0,0
43.290000,103.974272,177.970897,0.977670,5.809475,-3.263352,-0.328885,-179.553053,7.114094,51.438582,6.663292,6.671404,330.187952,0.977670,0.085664,0.007544,0.089103,1,0,0,0,0
43.300000,103.984983,178.036643,0.973991,5.816090,-3.255097,-0.328844,-179.555155,7.113445,51.437217,6.665026,6.673133,330.254666,0.973991,0.085694,0.007609,0.089287,1,0,0,0,0
43.310000,103.912591,178.123553,1.071678,5.667793,-3.472942,-0.267512,-179.584006,5.674924,51.285224,6.647195,6.652576,330.404121,1.071678,0.085705,0.006981,0.087985,1,1,0,0,0
43.320000,103.920964,178.189494,1.068986,5.672010,-3.465841,-0.267401,-179.583967,5.673825,51.284915,6.647086,6.652462,330.470647,1.068986,0.085735,0.007040,0.088171,1,0,0,0,0
43.330000,103.929420,178.255424,1.066289,5.676711,-3.460335,-0.267911,-179.585140,5.674990,51.284003,6.648230,6.653626,330.537171,1.066289,0.085766,0.007100,0.088357,1,0,0,0,0
43.340000,103.937949,178.321356,1.063591,5.681116,-3.453733,-0.267991,-179.584075,5.673016,51.280312,6.648560,6.653959,330.603707,1.063591,0.085797,0.007161,0.088542,1,0,0,0,0
43.350000,103.946562,178.387281,1.060892,5.686555,-3.446632,-0.268396,-179.584225,5.674964,51.281445,6.649525,6.654940,330.670247,1.060892,0.085827,0.007222,0.088728,1,0,0,0,0
43.360000,103.955262,178.453204,1.058188,5.691922,-3.439809,-0.268313,-179.584840,5.674578,51.279326,6.650584,6.655994,330.736796,1.058188,0.085859,0.007284,0.088912,1,0,0,0,0
43.370000,103.964052,178.519125,1.055478,5.696294,-3.432710,-0.267724,-179.586870,5.675714,51.277994,6.650659,6.656045,330.803356,1.055478,0.085890,0.007347,0.089097,1,0,0,0,0
43.380000,103.972925,178.585035,1.052755,5.701638,-3.426048,-0.267817,-179.587713,5.673796,51.277366,6.651803,6.657192,330.869917,1.052755,0.085921,0.007410,0.089281,1,0,0,0,0
43.390000,103.981884,178.650945,1.050028,5.706641,-3.418826,-0.267902,-179.584526,5.669747,51.278477,6.652377,6.657769,330.936489,1.050028,0.085953,0.007473,0.089464,1,0,0,0,0
43.400000,103.990929,178.716849,1.047303,5.712216,-3.411516,-0.269152,-179.584026,5.668797,51.279289,6.653409,6.658851,331.003066,1.047303,0.085984,0.007537,0.089647,1,0,0,0,0
43.410000,103.797079,178.805525,1.137878,5.581844,-3.591769,-0.219517,-179.573906,4.453133,51.475721,6.637604,6.641232,331.234681,1.137878,0.085897,0.006928,0.087789,1,1,0,0,1
43.420000,103.803772,178.871572,1.135999,5.585852,-3.587155,-0.219366,-179.571545,4.452670,51.476164,6.638481,6.642104,331.301094,1.135999,0.085928,0.006987,0.087975,1,0,0,0,0
43.430000,103.810527,178.937622,1.134117,5.588955,-3.581522,-0.219884,-179.570419,4.453265,51.476247,6.638051,6.641692,331.367515,1.134117,0.085959,0.007046,0.088162,1,0,0,0,0
43.440000,103.817345,179.003661,1.132237,5.592397,-3.576256,-0.220433,-179.567202,4.453333,51.473927,6.638110,6.641769,331.433932,1.132237,0.085990,0.007106,0.088348,1,0,0,0,0
43.450000,103.824229,179.069695,1.130362,5.595972,-3.570886,-0.219969,-179.566397,4.453992,51.477968,6.638233,6.641876,331.500349,1.130362,0.086021,0.007167,0.088534,1,0,0,0,0
43.460000,103.831172,179.135723,1.128479,5.599957,-3.564844,-0.219688,-179.564351,4.454067,51.478273,6.638345,6.641979,331.566768,1.128479,0.086053,0.007229,0.088719,1,0,0,0,0
43.470000,103.838187,179.201744,1.126590,5.604100,-3.559855,-0.219411,-179.561202,4.455495,51.479660,6.639164,6.642789,331.633188,1.126590,0.086085,0.007291,0.088904,1,0,0,0,0
43.480000,103.845265,179.267767,1.124696,5.607543,-3.555282,-0.219243,-179.561920,4.456658,51.477349,6.639621,6.643240,331.699616,1.124696,0.086117,0.007353,0.089088,1,0,0,0,0
43.490000,103.852402,179.333787,1.122795,5.611936,-3.550099,-0.219274,-179.561326,4.454560,51.480698,6.640559,6.644178,331.766048,1.122795,0.086149,0.007416,0.089272,1,0,0,0,0
43.500000,103.859604,179.399810,1.120894,5.615747,-3.545599,-0.219656,-179.562298,4.453257,51.478059,6.641377,6.645009,331.832490,1.120894,0.086181,0.007479,0.089456,1,0,0,0,0
43.510000,104.954929,179.400235,0.762411,5.523607,-3.472168,-0.146102,179.164002,4.967735,49.245728,6.524276,6.525912,332.984986,0.762411,0.085839,0.006721,0.086322,1,1,1,0,0
43.520000,104.964591,179.464661,0.758579,5.526310,-3.465599,-0.146844,179.163852,4.971265,49.246275,6.523072,6.524725,333.050245,0.758579,0.085868,0.006776,0.086513,1,0,0,0,0
43.530000,104.974320,179.529065,0.754749,5.529227,-3.458545,-0.147251,179.165933,4.970083,49.247440,6.521801,6.523463,333.115493,0.754749,0.085896,0.006832,0.086702,1,0,0,0,0
43.540000,104.984120,179.593446,0.750924,5.531693,-3.451708,-0.147360,179.163116,4.970461,49.246637,6.520269,6.521934,333.180727,0.750924,0.085925,0.006888,0.086891,1,0,0,0,0
43.550000,104.993989,179.657800,0.747097,5.534174,-3.444554,-0.147641,179.160117,4.968479,49.248962,6.518591,6.520263,333.245947,0.747097,0.085954,0.006945,0.087080,1,0,0,0,0
43.560000,105.003926,179.722128,0.743271,5.537821,-3.437491,-0.148119,179.160161,4.963698,49.250028,6.517960,6.519643,333.311149,0.743271,0.085984,0.007003,0.087267,1,0,0,0,0
43.570000,105.013940,179.786437,0.739453,5.540867,-3.430601,-0.148080,179.159372,4.964468,49.249788,6.516918,6.518601,333.376346,0.739453,0.086013,0.007061,0.087455,1,0,0,0,0
43.580000,105.024025,179.850725,0.735632,5.543810,-3.424220,-0.149231,179.161863,4.965277,49.253217,6.516066,6.517775,333.441532,0.735632,0.086043,0.007119,0.087643,1,0,0,0,0
43.590000,105.034175,179.914995,0.731821,5.546660,-3.417447,-0.150044,179.163023,4.965928,49.253934,6.514936,6.516663,333.506709,0.731821,0.086072,0.007178,0.087830,1,0,0,0,0
43.600000,105.044394,179.979243,0.728017,5.548878,-3.410535,-0.150433,179.159981,4.965066,49.256449,6.513202,6.514939,333.571876,0.728017,0.086102,0.007238,0.088017,1,0,0,0,0
43.610000,104.885959,180.083233,0.793217,5.453034,-3.572735,-0.111644,179.274151,3.971233,49.421222,6.519203,6.520159,333.772293,0.793217,0.086020,0.006694,0.086384,1,1,0,0,1
43.620000,104.894231,180.147832,0.790103,5.454327,-3.566983,-0.111528,179.274457,3.970722,49.423730,6.517135,6.518089,333.837494,0.790103,0.086050,0.006750,0.086574,1,0,0,0,0
43.630000,104.902553,180.212405,0.786988,5.455279,-3.561354,-0.111155,179.275258,3.970868,49.425334,6.514853,6.515801,333.902675,0.786988,0.086079,0.006806,0.086763,1,0,0,0,0
43.640000,104.910922,180.276948,0.783869,5.457043,-3.555215,-0.111300,179.273248,3.971618,49.424499,6.512977,6.513928,333.967833,0.783869,0.086109,0.006863,0.086952,1,0,0,0,0
43.650000,104.919350,180.341464,0.780750,5.459808,-3.549429,-0.111245,179.272139,3.971459,49.425657,6.512138,6.513088,334.032972,0.780750,0.086138,0.006921,0.087141,1,0,0,0,0
43.660000,104.927838,180.405964,0.777629,5.462279,-3.543960,-0.111862,179.272192,3.971411,49.424224,6.511232,6.512193,334.098103,0.777629,0.086168,0.006978,0.087329,1,0,0,0,0
43.670000,104.936386,180.470448,0.774512,5.464527,-3.538268,-0.112428,179.271485,3.969500,49.425748,6.510023,6.510994,334.163225,0.774512,0.086198,0.007037,0.087516,1,0,0,0,0
43.680000,104.944990,180.534911,0.771402,5.466299,-3.532331,-0.112698,179.271397,3.967658,49.423918,6.508286,6.509262,334.228335,0.771402,0.086228,0.007096,0.087703,1,0,0,0,0
43.690000,104.953653,180.599350,0.768296,5.468980,-3.526630,-0.112786,179.274171,3.969544,49.423235,6.507447,6.508424,334.293428,0.768296,0.086258,0.007156,0.087891,1,0,0,0,0
43.700000,104.962377,180.663772,0.765189,5.471877,-3.520701,-0.113065,179.274854,3.969544,49.424686,6.506671,6.507654,334.358512,0.765189,0.086289,0.007216,0.088077,1,0,0,0,0
43.710000,104.896414,180.767172,0.830438,5.392530,-3.677244,-0.081755,179.425606,3.052697,49.361916,6.526983,6.527495,334.497437,0.830438,0.086300,0.006680,0.087058,1,1,0,0,0
43.720000,104.903591,180.832006,0.828015,5.394867,-3.672193,-0.080638,179.424853,3.052790,49.360331,6.526070,6.526569,334.562712,0.828015,0.086330,0.006736,0.087247,1,0,0,0,0
43.730000,104.910823,180.896824,0.825579,5.396890,-3.667258,-0.081279,179.421860,3.059047,49.360099,6.524968,6.525474,334.627978,0.825579,0.086361,0.006793,0.087435,1,0,0,0,0
43.740000,104.918106,180.961625,0.823141,5.397938,-3.662713,-0.082478,179.422270,3.060465,49.357133,6.523282,6.523803,334.693232,0.823141,0.086391,0.006849,0.087623,1,0,0,0,0
43.750000,104.925434,181.026405,0.820714,5.399821,-3.658454,-0.082401,179.421114,3.059177,49.360178,6.522450,6.522971,334.758470,0.820714,0.086422,0.006907,0.087810,1,0,0,0,0
43.760000,104.932803,181.091172,0.818286,5.401060,-3.653639,-0.082185,179.424017,3.061287,49.359082,6.520776,6.521294,334.823700,0.818286,0.086453,0.006966,0.087997,1,0,0,0,0
43.770000,104.940217,181.155916,0.815855,5.402952,-3.648319,-0.081904,179.424764,3.062488,49.361162,6.519365,6.519880,334.888913,0.815855,0.086484,0.007025,0.088184,1,0,0,0,0
43.780000,104.947682,181.220641,0.813421,5.404464,-3.643779,-0.081963,179.424405,3.062909,49.361215,6.518079,6.518594,334.954112,0.813421,0.086515,0.007085,0.088370,1,0,0,0,0
43.790000,104.955191,181.285347,0.810986,5.404946,-3.638120,-0.082379,179.426360,3.064707,49.360418,6.515318,6.515839,335.019298,0.810986,0.086547,0.007145,0.088555,1,0,0,0,0
43.800000,104.962748,181.350020,0.808555,5.406969,-3.633464,-0.082328,179.427146,3.063931,49.356645,6.514398,6.514918,335.084456,0.808555,0.086578,0.007205,0.088740,1,0,0,0,0
43.810000,104.781540,181.456791,0.873111,5.337084,-3.769686,-0.056804,179.602902,2.255125,49.601095,6.534141,6.534388,335.304465,0.873111,0.086486,0.006674,0.087085,1,1,0,0,1
43.820000,104.787401,181.521847,0.871318,5.337780,-3.765862,-0.056759,179.603100,2.255839,49.601547,6.532504,6.532750,335.369809,0.871318,0.086516,0.006730,0.087273,1,0,0,0,0
43.830000,104.793294,181.586883,0.869523,5.338641,-3.763273,-0.056622,179.604438,2.255833,49.601247,6.531716,6.531961,335.435136,0.869523,0.086547,0.006788,0.087461,1,0,0,0,0
43.840000,104.799214,181.651909,0.867728,5.339057,-3.760020,-0.057326,179.603534,2.254958,49.598687,6.530183,6.530434,335.500456,0.867728,0.086579,0.006845,0.087648,1,0,0,0,0
